"","X","Plot","Rep","Depth","Year","Season","Cropping.system","Cover","GMC","BD","MBC","pH","AG","BG","CB","LAP","NAG","PHOS","XYL","sep","asep","bac_richness","bac_shannon.div","bac_simpson.div","bac_invsimpson.div","bac_evenness","fun_richness","fun_shannon.div","fun_simpson.div","fun_invsimpson.div","fun_evenness","amf_relabund","amf_richness","amf_shannon.div","amf_simpson.div","amf_invsimpson.div","amf_evenness","plantpath_relabund","plantpath_richness","plantpath_shannon.div","plantpath_simpson.div","plantpath_invsimpson.div","plantpath_evenness","sap_relabund","sap_richness","sap_shannon.div","sap_simpson.div","sap_invsimpson.div","sap_evenness","orgC","totN","POC","MAOC","sandC","POM","MAOM","sandM","POMc","MAOMc","sandc","poxc","noN","nhN","inorgN","P","K","Ca","Mg","Mn","Zn","Al","B","Cu","Fe","Na","Ni","Si","WEC","WEN","WAS","MWD4","MWD5","CCpc","CCc","CCn","CCcn","Wc","Wn","Wcn","inputC","inputN","Weeds","Wheat","Clover","Radish","Vetch","Grass","Yield","Yield.crop","tissue.N.percent","tissue.P.percent","tissue.K.percent","tissue.Ca.percent","tissue.Mg.percent","tissue.S.percent","tissue.B.ppm","tissue.Cu.ppm","tissue.Fe.ppm","tissue.Mn.ppm","tissue.Zn.ppm","tissue.Na.ppm","Notes","season.year","new.name"
"814",814,212,2,"0-10 cm",2021,"Fall","Corn-Soybean-Corn","No cover",0.188585608,NA,178.5692,6.705,2.235946,42.146932,13.358042,33.646876,15.222321,132.604621,5.967917,NA,NA,231,5.106816738,0.991475735,117.3121705,0.93833605,69,3.641004431,0.963113534,27.11021433,0.859922732,0,NA,NA,NA,NA,NA,0.064142708,6,1.231527764,0.648007773,2.840971825,0.687328732,57,3.51297331384541,0.95946304,24.6688454190941,0.868891607136843,57,9.83,1,4.20784,5.080824,NA,2.8,71.16,27.56,42.81,51.69,NA,NA,8.2003,2.8389,11.0392,14.316,61.888,929.616,52.676,37.256,1.816,134.716,0.24,0.292,14.856,7.444,0.26,28.816,72.16,8.379706017,94.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Fall 2021","212_Fall_2021"
"817",817,213,2,"0-10 cm",2021,"Fall","Corn-Soybean-Corn","Wheat",0.197416974,NA,178.3662,6.665,4.270644,64.502196,25.62825,55.69467,17.661812,161.127613,9.74128,NA,NA,943,6.439631974,0.997542904,406.9845691,0.94022042,330,4.870378984,0.983921456,62.19468768,0.8398519,0.010336907,11,2.075663327,0.841185857,6.296668429,0.865618841,0.125027346,43,3.055194571,0.912258343,11.397095,0.81229248,293,4.78630239516186,0.98314816,59.3407010747788,0.842633265679951,293,9.07,0.98,3.4968976,4.718052,NA,2.41,63.16,32.64,38.55,52.02,NA,NA,7.5575,2.8049,10.3624,12.992,60.492,890.364,44.888,33.428,1.164,129.556,0.216,0.36,15.656,7.992,0.2,25.048,66.8,8.05036035,59.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Fall 2021","213_Fall_2021"
"820",820,214,2,"0-10 cm",2021,"Fall","Corn-Soybean-Corn","Wheat-Clover",0.198329854,NA,142.4397,6.71,3.756514,49.714479,18.033208,52.089272,20.675834,149.219596,9.409227,NA,NA,1240,6.703377353,0.998056775,514.6083727,0.941106674,176,4.385398616,0.97554811,40.89663367,0.848160176,0.011712666,5,1.391825805,0.706541421,3.407635943,0.864789995,0.222166843,26,2.109907577,0.7599015,4.1649573,0.64758903,154,4.30302948931111,0.97549744,40.8120620865738,0.854292233611482,154,9.35,0.99,3.852128,4.77426,NA,2.37,67.72,27.64,41.2,51.06,NA,NA,6.0837,2.7314,8.8151,13.688,91.3,962.044,50.4,31.048,1,130.768,0.248,0.3,15.796,6.852,0.172,29.136,75.23,13.09467672,69.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Fall 2021","214_Fall_2021"
"823",823,215,2,"0-10 cm",2021,"Fall","Corn-Soybean-Corn","SHM",0.184397163,NA,186.2289,6.54,4.003876,47.136367,17.610458,45.68392,17.912418,152.055492,8.24224,NA,NA,927,6.455480438,0.997621835,420.4921945,0.944895245,423,5.003049266,0.985749886,70.17487626,0.827309634,0.013742425,15,2.54711771,0.903549383,10.368,0.94057256,0.129360118,39,2.414048553,0.81898453,5.524389703,0.65893488,347,4.86379527361499,0.98449768,64.5064738697176,0.8315139706876,347,8.69,0.92,3.598336,4.4954,NA,2.24,67.6,28.2,41.41,51.73,NA,NA,5.6604,2.7823,8.4427,12.908,62.4,938.144,46.252,28.912,0.824,124.444,0.228,0.324,16.204,6.26,0.244,29.608,58.31,6.004058223,72.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Fall 2021","215_Fall_2021"
"826",826,216,2,"0-10 cm",2021,"Fall","Corn-Corn-Corn","No cover",0.165217391,NA,171.9562,6.635,2.780564,45.358263,15.818133,39.874519,19.410813,157.249307,7.511304,NA,NA,853,6.393093376,0.997581109,413.4125285,0.94729903,411,4.903208801,0.982015771,55.60427352,0.81467689,0.011865774,11,2.315953229,0.894368,9.466828234,0.965827514,0.146091414,40,2.573788077,0.872886075,7.866958734,0.69771542,346,4.82606761132745,0.98133648,53.5804607062333,0.825471333406685,346,10.22,1.1,3.9345504,5.334756,NA,3.34,61.96,33.2,38.5,52.2,NA,NA,7.2141,2.7711,9.9852,9.312,53.068,1019.564,52.196,25.276,1.12,110.496,0.244,0.292,14.572,7.012,0.216,29.952,75.46,7.210300262,63.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Fall 2021","216_Fall_2021"
"829",829,217,2,"0-10 cm",2021,"Fall","Corn-Corn-Corn","Wheat",0.166666667,NA,93.182,6.72,5.622237,48.467581,20.707311,46.565694,19.587023,138.223547,9.766087,NA,NA,588,6.059451771,0.996893472,321.9027885,0.950244823,495,5.305250927,0.98971242,97.20458812,0.855057061,0.011135486,14,2.501478904,0.911175926,11.25820906,0.947868345,0.159701202,56,3.000285115,0.904087957,10.42621938,0.745347325,395,5.16875224368997,0.988974185620069,90.6962484168233,0.864500919892631,395,10.93,1.16,4.4703048,5.513024,NA,2.96,61.12,34.32,40.9,50.44,NA,NA,7.0685,2.9914,10.0599,11.204,57.384,1117.92,60.34,24.164,1.024,116.316,0.304,0.304,15.62,8.484,0.232,33.496,88.87,9.195369825,60.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Fall 2021","217_Fall_2021"
"832",832,218,2,"0-10 cm",2021,"Fall","Corn-Corn-Corn","Wheat-Clover",0.173745174,NA,148.5345,6.815,4.648356,43.269777,15.960477,35.768722,16.886018,134.64097,8.063964,NA,NA,586,5.997270177,0.996621634,296.0010723,0.940996274,111,4.001021974,0.971466775,35.04686256,0.849558619,0,NA,NA,NA,NA,NA,0.151015484,11,1.615239027,0.712519225,3.478493478,0.673606994,95,3.9315024682463,0.97024536,33.6082036280728,0.86333086331293,95,10.19,1.11,4.15701,6.81318,NA,2.51,68.2,28.28,40.79,66.86,NA,NA,6.1922,2.9405,9.1327,11.44,57.704,1192.84,62.848,21.964,0.904,112.296,0.3,0.336,15.048,9.444,0.268,34.824,76.2,8.223599476,68.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Fall 2021","218_Fall_2021"
"835",835,219,2,"0-10 cm",2021,"Fall","Corn-Corn-Corn","SHM",0.160965795,NA,135.7607,6.855,4.820902,52.820153,21.122582,39.731892,19.683319,160.605583,9.768066,NA,NA,25,2.975978996,0.93885,16.35322976,0.924539857,278,4.777615313,0.984346247,63.88244461,0.848958239,0.018243343,10,2.060782746,0.854708637,6.882721576,0.894986575,0.102103869,32,2.707679886,0.890423473,9.12604214,0.781271269,235,4.6799108662715,0.98339776,60.2328360510389,0.857191604407926,235,9.6,1.04,4.558224,6.068616,NA,2.85,69.04,28.64,47.48,63.21,NA,NA,5.6925,3.9045,9.597,9.94,61.856,1142.152,73.428,23.88,1.1,113.288,0.26,0.396,18.208,6.868,0.256,37,96.11,8.385087392,79.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Fall 2021","219_Fall_2021"
"838",838,220,2,"0-10 cm",2021,"Fall","Corn-Corn-Corn","Clover",0.153605016,NA,80.0164,6.52,4.734854,51.015856,20.509961,38.483844,19.966078,163.131048,8.884834,NA,NA,846,6.27773391,0.997025456,336.1859747,0.931342761,361,3.200328865,0.834316169,6.035591981,0.54345308,0.007501475,10,1.903588841,0.788957623,4.738384845,0.82671813,0.048043155,36,2.561462442,0.877642351,8.172762489,0.714789704,245,3.06206250209045,0.825980359104428,5.7464777817815,0.556611303250797,245,9.25,1.04,4.076032,7.119504,NA,2.43,70.56,27.56,44.07,76.97,NA,NA,5.3937,2.9396,8.3333,6.36,55.036,965.348,66.488,25.116,0.848,106.816,0.184,0.268,15.244,7.092,0.388,26.568,81.99,6.438879574,65.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: low fun_evenness, high soilsap_relabund,","Fall 2021","220_Fall_2021"
"841",841,301,3,"0-10 cm",2021,"Fall","Corn-Soybean-Corn","Clover",0.206593407,NA,78.3988,6.54,1.862147,27.482902,5.371373,15.241318,8.608037,53.908133,3.190883,NA,NA,825,6.311428723,0.996997174,333.0195851,0.939846374,198,3.925255863,0.938421816,16.2395176,0.742257499,0.006321165,5,1.34948786,0.713302048,3.487991433,0.838483951,0.073007368,20,2.227052627,0.788919151,4.737521222,0.74340843,166,3.85123849082847,0.93714792,15.9103724172692,0.753373961416799,166,9.94,1.06,3.988936,5.900732,NA,2.66,87.16,11.76,40.13,59.36,NA,NA,10.826,5.5068,16.3328,17.72,79.848,1036.084,39.92,49.216,1.5,159.392,0.288,0.404,11.532,7.34,0.248,33.884,73.51,14.75900893,68.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high no-n, high nh-n, high inorg. n,","Fall 2021","301_Fall_2021"
"844",844,302,3,"0-10 cm",2021,"Fall","Corn-Soybean-Corn","No cover",0.216630197,NA,297.9024,6.605,2.290562,25.098531,6.509579,13.542406,11.080181,80.809667,3.134365,NA,NA,760,6.260289852,0.997168364,353.1526756,0.943764409,191,4.551696357,0.981398734,53.75978183,0.866614509,0.011994243,6,1.449666298,0.718814815,3.556375132,0.809074166,0.121115198,24,2.56020424,0.876959712,8.127419182,0.805588696,168,4.455117785026,0.9801984,50.5009696186167,0.869467038202101,168,8.64,0.95,3.630744,6.540436,NA,4.68,85.72,11.64,42.02,75.7,NA,NA,10.2182,4.4577,14.6759,11.788,80.568,885.268,37.076,47.512,1.136,150.42,0.26,0.38,13.06,7.64,0.18,27.872,70.54,5.842808275,69.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high mbc/n, high no-n, high inorg. n,","Fall 2021","302_Fall_2021"
"847",847,303,3,"0-10 cm",2021,"Fall","Corn-Soybean-Corn","SHM",0.232905983,NA,96.0876,6.495,2.547537,27.28107,10.071519,20.3149,11.401726,87.976945,4.210296,NA,NA,786,6.296797248,0.997392224,383.468588,0.944478485,368,4.714076327,0.977665887,44.77455657,0.797902869,0.011075515,15,2.554048666,0.910832593,11.21486021,0.94313195,0.130938215,31,2.525581718,0.874189784,7.948480137,0.735466258,303,4.61159837245776,0.97670072,42.9197812121233,0.807107810153654,303,10.4,1.12,4.864332,7.045856,NA,6.86,83.68,13.2,46.77,67.75,NA,NA,10.244,5.0895,15.3335,15.652,83.464,953.42,40.552,60.248,1.6,173.672,0.348,0.436,20.292,8.124,0.384,34.148,83.57,15.23267556,81.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high no-n, high nh-n, high inorg. n,","Fall 2021","303_Fall_2021"
"850",850,304,3,"0-10 cm",2021,"Fall","Corn-Soybean-Corn","Wheat-Clover",0.21703854,NA,131.9211,6.55,1.252046,25.527531,6.234908,11.941342,7.959745,45.41079,2.657468,NA,NA,754,6.232742695,0.997112815,346.3581469,0.940735635,283,4.545217948,0.966298385,29.67216823,0.80511216,0.024473123,18,2.530043111,0.899912508,9.991258474,0.875334844,0.147887069,24,2.377315712,0.856154005,6.951879314,0.748041361,239,4.4247819873089,0.9639988,27.776851882715,0.80796337734199,239,8.44,0.94,3.585024,6.094816,NA,2.3,83.72,14.64,42.48,72.21,NA,NA,8.5871,3.9273,12.5144,13.964,64.188,919.38,36.576,50.316,2.128,166.588,0.288,0.388,18.08,7.66,0.324,33.64,66.54,6.072338364,62.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Fall 2021","304_Fall_2021"
"853",853,305,3,"0-10 cm",2021,"Fall","Corn-Soybean-Corn","Wheat",0.208267091,NA,100.9678,6.675,2.533361,50.391681,15.315039,35.725592,23.330667,111.381579,6.216217,NA,NA,818,6.339291172,0.997514303,402.3016122,0.945194765,288,4.749027753,0.982035295,55.66470622,0.838612201,0.011321823,10,2.039348812,0.851147959,6.718080548,0.885677936,0.139501031,30,2.644149043,0.895737366,9.5911638,0.777417111,258,4.67507059712848,0.98122408,53.2597071142186,0.841906108919479,258,7.79,0.89,2.772172,5.941676,NA,1.78,84.76,14.8,35.59,76.27,NA,NA,8.3156,3.1146,11.4302,11.704,76.724,815.956,37.292,47.488,1.344,168.008,0.264,0.408,19.408,6.784,0.336,31.072,64.83,16.13690504,62.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Fall 2021","305_Fall_2021"
"856",856,306,3,"0-10 cm",2021,"Fall","Corn-Corn-Corn","Clover",0.211409396,NA,164.5558,6.58,4.37908,76.803043,23.452887,45.262238,26.524712,168.720175,14.529881,NA,NA,1079,6.559611036,0.997704128,435.564386,0.939262359,342,4.699130523,0.979081582,47.80476242,0.805361259,0.006911142,7,1.79204393,0.810079134,5.265350877,0.920928405,0.261988717,47,2.764625129,0.889681749,9.064683254,0.71805692,289,4.61282341909236,0.978368199324501,46.228236613359,0.814062137037717,289,10.29,1.09,5.185024,6.463184,NA,4.94,83.72,13.72,50.39,62.81,NA,NA,11.5847,4.232,15.8167,12.252,75.884,970.952,44.404,47.884,2.112,150.136,0.328,0.384,19.916,8.1,0.332,35.6,76.8,11.05092976,59.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high xyl, high no-n, high inorg. n,","Fall 2021","306_Fall_2021"
"859",859,307,3,"0-10 cm",2021,"Fall","Corn-Corn-Corn","Wheat",0.20657277,NA,126.7826,6.66,4.756576,63.966709,20.774898,47.933406,25.733642,183.665854,9.910599,NA,NA,1368,6.79155672,0.998122696,532.6787436,0.94051487,566,5.013764553,0.984470186,64.3922732,0.790990004,0.007978587,17,2.555256742,0.904203954,10.43884423,0.901893515,0.115149019,56,2.940171421,0.904646905,10.48733661,0.730413551,411,4.92063097140508,0.984429812547827,64.2253025579607,0.817571614501769,411,8.47,0.94,4.4603516,5.711472,NA,3.32,84.24,15.88,52.66,67.43,NA,NA,9.6477,6.9459,16.5936,12.26,70.032,860.584,41.12,42.036,1.156,146.484,0.28,0.388,16.964,6.312,0.304,32.56,72.49,9.240075379,61.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high no-n, high nh-n, high inorg. n,","Fall 2021","307_Fall_2021"
"862",862,308,3,"0-10 cm",2021,"Fall","Corn-Corn-Corn","SHM",0.217755444,NA,144.6918,6.645,2.85139,54.395704,21.552989,38.448031,22.588794,178.932094,5.948214,NA,NA,865,6.37922375,0.997466821,394.7608973,0.943291277,608,4.912355305,0.981464055,53.94923295,0.766337174,0.010989457,25,2.995493646,0.938824181,16.34632784,0.930602424,0.124702919,59,3.011519887,0.910986854,11.23429568,0.738563392,420,4.80543886309924,0.980869313901552,52.272040576794,0.795568911047291,420,9.3,1.04,4.3732036,6.481712,NA,3.36,83.96,15.2,47.02,69.7,NA,NA,10.0596,6.3984,16.458,17.1,91.824,962.804,49.148,46.888,1.544,153.116,0.332,0.348,18.408,7.3,0.324,35.568,77.64,6.714698221,58.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high no-n, high nh-n, high inorg. n,","Fall 2021","308_Fall_2021"
"865",865,309,3,"0-10 cm",2021,"Fall","Corn-Corn-Corn","Wheat-Clover",0.220400729,NA,97.3673,6.62,4.690489,86.052765,22.527726,44.456543,28.479967,191.321578,11.134092,NA,NA,1778,7.060508964,0.998585357,706.8923555,0.943509068,416,4.655712286,0.977800066,45.0451797,0.772003858,0.004458449,6,1.512456478,0.739555656,3.839591925,0.844118032,0.132177936,51,2.718998265,0.865842439,7.453922056,0.691535821,332,4.61387535128461,0.977870219716538,45.187976888651,0.794792089415584,332,10.03,1.08,5.1354064,6.41604,NA,4.04,84.2,14.56,51.2,63.97,NA,NA,9.7125,2.7816,12.4941,15.8,76.952,1033.56,50.36,44.116,1.516,154.864,0.328,0.324,17.472,7.816,0.308,38.632,80.17,6.189488137,55.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high no-n,","Fall 2021","309_Fall_2021"
"868",868,310,3,"0-10 cm",2021,"Fall","Corn-Corn-Corn","No cover",0.211180124,NA,88.2482,6.62,2.741514,69.797119,19.895238,44.353561,17.654432,182.063744,6.849814,NA,NA,1710,6.97490644,0.998383118,618.4742352,0.936952373,360,4.923453385,0.986292794,72.95432743,0.836453681,0.005231798,7,1.694077745,0.777006173,4.484429066,0.870583745,0.134355472,41,2.915398725,0.902731689,10.28084056,0.785065881,309,4.84382644897858,0.98554112,69.161650141643,0.844852279855827,309,9.77,1.1,4.4123292,6.65588,NA,2.85,86.44,13.4,45.16,68.13,NA,NA,12.5955,7.0476,19.6431,13.956,66.144,982.176,48.008,46.752,2.56,153.528,0.324,0.36,16.648,8.592,0.344,34.788,76.97,22.16957582,55.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high no-n, high nh-n, high inorg. n,","Fall 2021","310_Fall_2021"
"871",871,311,3,"0-10 cm",2021,"Fall","Corn-Cotton-Soybean","SHM",0.218074656,NA,229.3021,6.19,2.665827,47.138443,14.186237,39.899911,16.291206,146.315609,5.390217,NA,NA,2215,7.21188667,0.998689942,763.32496,0.936242954,363,4.518855469,0.973036398,37.08703359,0.766634992,0.007236389,7,1.772820679,0.810865843,5.287252263,0.911049608,0.102737029,37,2.679666893,0.88216993,8.486797982,0.742101304,302,4.47373626496627,0.97354984,37.8069546649246,0.783432876622751,302,9.24,1.03,3.0762284,6.649856,NA,2.21,87.04,12.4,33.29,71.97,NA,NA,13.6172,6.5791,20.1963,11.724,69.836,921.232,41.416,42.824,1.192,144.248,0.304,0.332,12.536,8.168,0.3,29.38,66.25,11.96999213,60.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high mbc/n, high no-n, high nh-n, high inorg. n,","Fall 2021","311_Fall_2021"
"874",874,312,3,"0-10 cm",2021,"Fall","Corn-Cotton-Soybean","Wheat-Clover",0.2208,NA,187.2466,6.42,3.144022,65.814434,20.56671,62.391498,43.596449,178.42443,7.163668,NA,NA,2069,7.161884928,0.998654387,743.155985,0.938055421,384,4.664571699,0.976840154,43.17818022,0.783876978,0.004985994,9,2.022309192,0.84837773,6.595337219,0.920392577,0.191092437,36,2.241613301,0.808348763,5.217811357,0.625534102,314,4.57029166560234,0.976141361447845,41.9135399454587,0.794917250708746,314,11.07,1.16,4.319208,5.7096,NA,12.05,72,14.92,39.02,51.58,NA,NA,14.1262,3.6564,17.7826,17.148,69.044,921.184,42.392,48.888,1.876,144.884,0.336,0.34,13.776,9.88,0.308,25.568,79.57,19.31198396,66.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high nag, high lap, high no-n, high inorg. n,","Fall 2021","312_Fall_2021"
"877",877,313,3,"0-10 cm",2021,"Fall","Corn-Cotton-Soybean","No cover",0.228007181,NA,36.0299,6.515,4.934566,81.548028,22.786405,49.264644,26.273267,210.155036,8.986227,NA,NA,1691,6.967027106,0.998374576,615.2240403,0.937300751,322,4.776135903,0.980099162,50.24914098,0.827100748,0.002948673,4,1.27774851,0.696926171,3.299526066,0.921700719,0.092458394,36,2.873908,0.90723214,10.77959546,0.801979297,272,4.66488650769583,0.97867336,46.8897116470293,0.832153267726437,272,9.79,1.05,1.935084,5.202048,NA,2.92,72.96,20.96,19.77,53.14,NA,NA,10.2395,4.0568,14.2963,13.608,65.176,945.528,41.748,42.82,1.256,137.8,0.288,0.284,12.884,5.42,0.28,31.504,69.33,9.683142219,59.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high no-n, high inorg. n,","Fall 2021","313_Fall_2021"
"880",880,314,3,"0-10 cm",2021,"Fall","Corn-Cotton-Soybean","Clover",0.209745763,NA,61.0834,6.56,3.265049,54.723993,11.957819,25.540558,22.604075,154.757802,5.66196,NA,NA,1171,6.644424588,0.997903833,477.0611317,0.94038893,302,4.948435302,0.986292248,72.95142132,0.866561342,0.001890614,3,0.612924755,0.325396825,1.482352941,0.557908155,0.169840198,43,2.993238374,0.919439664,12.41305646,0.795820026,259,4.8432141631737,0.98530137745353,68.0335859253786,0.871578913257291,259,8.59,0.96,1.7861408,3.87348,NA,3.57,67.6,25.52,20.79,45.09,NA,NA,11.0572,4.4181,15.4753,13.66,73.656,973.524,43.1,42.832,1.396,140.712,0.284,0.276,13.616,6.404,0.276,33.316,72.43,8.361975561,55.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high no-n, high inorg. n,","Fall 2021","314_Fall_2021"
"883",883,315,3,"0-10 cm",2021,"Fall","Corn-Cotton-Soybean","Wheat",0.206349206,NA,71.8209,6.575,5.155508,67.889234,22.731333,36.212345,19.052226,207.794627,10.208398,NA,NA,1298,6.738490457,0.99803478,508.8487529,0.940003537,316,4.567606463,0.972444454,36.29033478,0.793573842,0.005412252,9,1.872859099,0.806096273,5.157198444,0.852374909,0.083218179,28,2.478106784,0.849094426,6.626660463,0.743683882,267,4.45451703570177,0.97039776,33.7812273665777,0.79726486291326,267,9.07,1.02,2.6636296,5.268952,NA,3.68,69.88,22,29.37,58.09,NA,NA,12.1419,7.3015,19.4434,9.152,78.952,870.452,43.452,48.36,0.9,142.108,0.264,0.288,15.712,6.768,0.244,27.364,75.34,18.04711777,88.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high no-n, high nh-n, high inorg. n,","Fall 2021","315_Fall_2021"
"886",886,316,3,"0-10 cm",2021,"Fall","Soybean-Soybean-Soybean","SHM",0.166926677,NA,123.2037,6.595,4.085555,45.062953,13.050931,28.092553,19.30476,151.239259,5.28499,NA,NA,1256,6.696328539,0.99804859,512.4500993,0.938427963,344,4.618160126,0.979418271,48.58678326,0.790693968,0.000824516,3,0.990100075,0.59375,2.461538462,0.901227926,0.141541844,37,2.323058014,0.840259921,6.260169678,0.643342793,289,4.54500799039711,0.97854056,46.5995384781709,0.802094201612465,289,8.82,1,1.92555,5.647236,NA,4.5,66.36,25.56,21.83,64.03,NA,NA,7.5763,3.1596,10.7359,8.28,58.432,906.252,47.172,37.324,0.764,120.264,0.264,0.244,12.584,5.46,0.22,29.332,76.1,18.67992647,80.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Fall 2021","316_Fall_2021"
"889",889,317,3,"0-10 cm",2021,"Fall","Soybean-Soybean-Soybean","Clover",0.168521463,NA,106.3753,6.65,4.146719,55.397373,12.593305,34.675584,16.116069,127.251649,6.951908,NA,NA,880,6.398099645,0.997534028,405.5195609,0.943683383,457,4.861562518,0.982453373,56.99101051,0.793765524,0.012879153,22,2.796864443,0.918372298,12.25074307,0.904828868,0.128109453,39,2.301357425,0.81992583,5.553267306,0.628174887,350,4.76090453768652,0.981757275297738,54.8163729004808,0.812727699707992,350,8.6,0.98,2.567884,5.058512,NA,3.74,65.44,26.12,29.86,58.82,NA,NA,8.0535,3.0806,11.1341,7.544,61.276,968.888,51.78,34.992,1.324,116.888,0.288,0.244,12.156,5.988,0.212,34.328,64.09,23.6044762,46.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high wen,","Fall 2021","317_Fall_2021"
